uuid,scenario,round,profile,trust,ethnicity,age,class,education,sex,choice,selected
uuid:c2d5f75f-3c61-4796-a30c-53575ff19b94,2,1,B,4,Serb,67,Middle,University,Female,B,1
uuid:c2d5f75f-3c61-4796-a30c-53575ff19b94,2,2,A,4,Bosniak,67,Upper,Primary school,Male,A,1
uuid:c2d5f75f-3c61-4796-a30c-53575ff19b94,2,2,B,3,Croat,67,Lower,Primary school,Female,A,0
uuid:c2d5f75f-3c61-4796-a30c-53575ff19b94,2,3,A,4,Croat,49,Lower,University,Female,A,1
uuid:c2d5f75f-3c61-4796-a30c-53575ff19b94,2,3,B,3,Croat,67,Upper,Primary school,Male,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,1,A,3,Bosniak,23,Lower,Primary school,Male,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,1,B,2,Croat,23,Upper,None,Female,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,2,A,4,Croat,67,Middle,University,Male,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,2,B,3,Serb,67,Upper,University,Female,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,3,A,4,Bosniak,49,Lower,Primary school,Male,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,1,3,B,3,Serb,23,Lower,None,Female,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,1,A,3,Serb,67,Middle,None,Female,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,1,B,2,Serb,23,Lower,University,Female,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,2,A,4,Serb,23,Upper,None,Female,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,2,B,3,Croat,67,Upper,None,Female,A,0
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,3,A,3,Croat,49,Upper,University,Male,A,1
uuid:768e9ad1-a449-4d1d-a894-ec73d23a7d7e,2,3,B,2,Bosniak,23,Lower,Primary school,Female,A,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,1,A,1,Serb,23,Upper,None,Female,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,1,B,2,Serb,23,Middle,University,Female,B,1
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,2,A,1,Serb,49,Middle,None,Male,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,2,B,2,Bosniak,67,Middle,Primary school,Female,B,1
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,3,A,1,Serb,49,Upper,Primary school,Female,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,1,3,B,2,Bosniak,67,Upper,Primary school,Male,B,1
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,1,A,1,Bosniak,49,Middle,Primary school,Male,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,1,B,2,Bosniak,49,Lower,Primary school,Female,B,1
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,2,A,1,Croat,49,Middle,None,Female,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,2,B,2,Serb,67,Lower,University,Female,B,1
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,3,A,1,Serb,67,Upper,Primary school,Female,B,0
uuid:73748621-b8fd-45c9-8b34-5f2ae19f8a8f,2,3,B,2,Croat,49,Lower,University,Male,B,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,1,A,3,Serb,49,Upper,University,Female,B,0
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,1,B,3,Croat,49,Middle,University,Female,B,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,2,A,3,Bosniak,23,Lower,None,Female,B,0
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,2,B,3,Bosniak,67,Upper,University,Male,B,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,3,A,3,Croat,23,Lower,University,Male,B,0
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,1,3,B,3,Bosniak,49,Upper,University,Female,B,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,1,A,3,Croat,23,Lower,Primary school,Male,A,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,1,B,3,Serb,67,Upper,University,Male,A,0
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,2,A,3,Croat,23,Middle,University,Male,A,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,2,B,3,Croat,23,Upper,Primary school,Male,A,0
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,3,A,3,Bosniak,49,Upper,None,Female,A,1
uuid:3d68ed9d-13fb-4960-94d3-07224e83a09d,2,3,B,3,Croat,49,Upper,University,Female,A,0
uuid:65268472-0bcd-408a-b786-e045ef099628,1,1,A,3,Bosniak,67,Lower,Primary school,Female,A,1
uuid:65268472-0bcd-408a-b786-e045ef099628,1,1,B,3,Bosniak,23,Middle,Primary school,Male,A,0
uuid:65268472-0bcd-408a-b786-e045ef099628,1,2,A,3,Serb,67,Middle,University,Male,B,0
uuid:65268472-0bcd-408a-b786-e045ef099628,1,2,B,3,Bosniak,23,Lower,Primary school,Female,B,1
uuid:65268472-0bcd-408a-b786-e045ef099628,1,3,A,3,Bosniak,49,Middle,Primary school,Male,A,1
uuid:65268472-0bcd-408a-b786-e045ef099628,1,3,B,3,Croat,23,Upper,University,Female,A,0
uuid:65268472-0bcd-408a-b786-e045ef099628,2,1,A,3,Serb,49,Upper,Primary school,Female,B,0
uuid:65268472-0bcd-408a-b786-e045ef099628,2,1,B,3,Bosniak,23,Lower,University,Female,B,1
uuid:65268472-0bcd-408a-b786-e045ef099628,2,2,A,3,Bosniak,23,Middle,None,Female,B,0
uuid:65268472-0bcd-408a-b786-e045ef099628,2,2,B,3,Bosniak,49,Lower,University,Female,B,1
uuid:65268472-0bcd-408a-b786-e045ef099628,2,3,A,3,Serb,23,Lower,University,Male,B,0
uuid:65268472-0bcd-408a-b786-e045ef099628,2,3,B,3,Bosniak,23,Lower,None,Male,B,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,1,A,3,Bosniak,49,Middle,University,Male,A,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,1,B,2,Bosniak,49,Lower,None,Male,A,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,2,A,2,Croat,23,Middle,University,Male,A,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,2,B,1,Bosniak,49,Lower,Primary school,Male,A,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,3,A,2,Serb,49,Lower,None,Male,B,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,1,3,B,3,Serb,49,Upper,None,Male,B,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,1,A,3,Croat,23,Lower,Primary school,Female,A,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,1,B,2,Bosniak,49,Lower,Primary school,Male,A,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,2,A,3,Bosniak,23,Lower,Primary school,Male,A,1
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,2,B,1,Croat,67,Lower,None,Male,A,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,3,A,3,Croat,49,Upper,None,Female,B,0
uuid:e20cb456-f106-440b-a434-d151bf40c72b,2,3,B,2,Bosniak,67,Lower,Primary school,Male,B,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,1,A,4,Bosniak,67,Middle,University,Female,A,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,1,B,2,Bosniak,67,Lower,University,Male,A,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,2,A,3,Croat,67,Middle,None,Male,B,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,2,B,5,Croat,67,Upper,University,Male,B,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,3,A,4,Croat,49,Lower,Primary school,Male,A,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,1,3,B,5,Serb,23,Middle,None,Female,A,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,1,A,-88,Croat,67,Lower,Primary school,Male,B,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,1,B,-88,Serb,23,Upper,Primary school,Female,B,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,2,A,1,Croat,49,Middle,University,Female,A,1
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,2,B,1,Serb,67,Upper,University,Female,A,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,3,A,3,Croat,67,Middle,None,Male,B,0
uuid:83a8a43b-72af-4e4e-9674-179f3dcf87ef,2,3,B,6,Bosniak,49,Middle,None,Female,B,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,1,A,5,Serb,67,Middle,None,Female,A,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,1,B,4,Bosniak,23,Lower,Primary school,Female,A,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,2,A,5,Serb,23,Upper,Primary school,Female,A,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,2,B,4,Serb,49,Lower,Primary school,Female,A,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,3,A,5,Serb,23,Lower,University,Female,A,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,1,3,B,4,Croat,23,Lower,None,Male,A,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,1,A,4,Serb,49,Lower,University,Male,B,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,1,B,5,Serb,67,Upper,None,Male,B,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,2,A,5,Bosniak,49,Middle,Primary school,Female,A,1
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,2,B,4,Bosniak,49,Upper,Primary school,Male,A,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,3,A,4,Serb,67,Lower,Primary school,Male,B,0
uuid:e08661d5-b7ab-4bcc-b532-628f4e250555,2,3,B,5,Bosniak,67,Upper,Primary school,Male,B,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,1,A,5,Serb,67,Upper,Primary school,Female,A,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,1,B,4,Bosniak,67,Upper,University,Male,A,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,2,A,5,Bosniak,23,Upper,Primary school,Male,A,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,2,B,4,Croat,49,Lower,Primary school,Male,A,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,3,A,4,Bosniak,67,Upper,University,Male,B,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,1,3,B,5,Croat,67,Lower,None,Female,B,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,1,A,4,Serb,49,Middle,University,Male,B,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,1,B,5,Croat,23,Lower,University,Female,B,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,2,A,4,Croat,23,Upper,Primary school,Male,B,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,2,B,5,Bosniak,23,Lower,University,Male,B,1
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,3,A,4,Bosniak,23,Middle,Primary school,Female,B,0
uuid:972396da-1a02-4da1-974d-8e861e6d1734,2,3,B,5,Croat,49,Lower,None,Female,B,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,1,A,-88,Serb,67,Middle,Primary school,Female,B,0
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,1,B,-88,Croat,49,Middle,University,Male,B,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,2,A,-88,Serb,49,Lower,University,Female,B,0
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,2,B,-88,Serb,23,Lower,University,Male,B,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,3,A,-88,Croat,49,Middle,None,Female,B,0
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,1,3,B,-88,Bosniak,49,Upper,University,Male,B,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,1,A,-88,Serb,49,Lower,Primary school,Female,B,0
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,1,B,-88,Croat,23,Lower,None,Female,B,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,2,A,3,Bosniak,49,Upper,University,Female,A,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,2,B,-88,Serb,49,Upper,University,Male,A,0
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,3,A,7,Bosniak,67,Lower,Primary school,Female,A,1
uuid:c17834f1-02ea-45b8-b97b-5accfc066170,2,3,B,-88,Croat,49,Upper,University,Male,A,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,1,A,2,Serb,23,Upper,University,Female,A,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,1,B,1,Serb,49,Middle,None,Male,A,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,2,A,1,Serb,23,Lower,University,Female,B,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,2,B,2,Serb,49,Middle,None,Female,B,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,3,A,1,Serb,67,Middle,None,Male,B,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,1,3,B,2,Croat,23,Middle,University,Female,B,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,1,A,2,Bosniak,49,Middle,Primary school,Female,A,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,1,B,1,Serb,49,Middle,Primary school,Female,A,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,2,A,1,Croat,49,Middle,Primary school,Male,B,0
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,2,B,2,Croat,67,Lower,Primary school,Male,B,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,3,A,2,Bosniak,67,Upper,University,Female,A,1
uuid:d2cd903c-d4ad-451a-8da5-8256ffbb8bad,2,3,B,1,Bosniak,23,Upper,None,Female,A,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,1,A,2,Croat,23,Upper,None,Male,A,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,1,B,1,Serb,23,Middle,None,Male,A,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,2,A,2,Bosniak,49,Upper,None,Female,A,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,2,B,2,Serb,67,Lower,Primary school,Female,A,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,3,A,3,Serb,67,Lower,University,Female,A,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,1,3,B,1,Croat,23,Upper,None,Male,A,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,1,A,1,Serb,67,Lower,Primary school,Male,B,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,1,B,2,Croat,67,Upper,University,Male,B,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,2,A,1,Serb,49,Lower,University,Female,B,0
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,2,B,2,Bosniak,49,Lower,Primary school,Female,B,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,3,A,2,Bosniak,67,Middle,Primary school,Male,A,1
uuid:79882057-5b49-40db-bb52-4ce82dd4362d,2,3,B,1,Bosniak,49,Upper,University,Female,A,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,1,A,2,Serb,67,Lower,University,Male,A,1
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,1,B,1,Serb,49,Upper,Primary school,Female,A,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,2,A,2,Serb,67,Upper,University,Male,A,1
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,2,B,1,Serb,49,Lower,Primary school,Male,A,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,3,A,2,Bosniak,67,Upper,None,Female,A,1
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,1,3,B,1,Croat,67,Middle,Primary school,Male,A,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,1,A,1,Croat,67,Upper,None,Male,B,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,1,B,2,Bosniak,49,Lower,None,Male,B,1
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,2,A,1,Bosniak,23,Lower,None,Female,B,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,2,B,2,Bosniak,67,Lower,University,Male,B,1
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,3,A,1,Serb,23,Lower,University,Male,B,0
uuid:73cc2b74-fc44-41d8-ab0e-48e118604858,2,3,B,2,Bosniak,67,Lower,University,Male,B,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,1,A,2,Bosniak,67,Lower,Primary school,Male,A,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,1,B,1,Serb,23,Middle,Primary school,Male,A,0
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,2,A,1,Croat,49,Middle,University,Female,B,0
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,2,B,2,Bosniak,49,Middle,None,Female,B,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,3,A,2,Bosniak,49,Lower,University,Male,A,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,1,3,B,1,Serb,49,Lower,None,Female,A,0
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,1,A,1,Croat,67,Lower,None,Female,B,0
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,1,B,2,Bosniak,23,Middle,University,Female,B,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,2,A,2,Bosniak,49,Middle,Primary school,Male,A,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,2,B,1,Bosniak,23,Lower,None,Female,A,0
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,3,A,2,Bosniak,23,Upper,None,Female,A,1
uuid:6b131b01-8998-498a-9558-0735bb4dda4d,2,3,B,1,Croat,67,Lower,None,Male,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,1,A,2,Bosniak,23,Upper,None,Female,A,1
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,1,B,1,Croat,49,Upper,None,Female,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,2,A,2,Serb,67,Upper,Primary school,Female,A,1
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,2,B,1,Serb,67,Lower,University,Male,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,3,A,2,Bosniak,23,Middle,Primary school,Female,A,1
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,1,3,B,1,Serb,49,Upper,Primary school,Female,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,1,A,2,Serb,67,Middle,Primary school,Male,A,1
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,1,B,1,Croat,23,Middle,University,Female,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,2,A,2,Serb,67,Upper,Primary school,Female,A,1
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,2,B,1,Serb,67,Middle,None,Male,A,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,3,A,1,Serb,49,Lower,Primary school,Female,B,0
uuid:6269f59b-b45e-4bad-950c-e1f362dc3896,2,3,B,2,Croat,67,Lower,None,Male,B,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,1,A,5,Serb,23,Upper,Primary school,Female,A,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,1,B,3,Serb,49,Upper,Primary school,Female,A,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,2,A,5,Serb,49,Lower,University,Male,A,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,2,B,4,Croat,49,Lower,None,Female,A,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,3,A,4,Croat,67,Upper,University,Male,B,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,1,3,B,5,Croat,23,Upper,Primary school,Female,B,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,1,A,6,Bosniak,49,Lower,None,Female,A,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,1,B,4,Croat,23,Upper,University,Female,A,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,2,A,4,Croat,23,Lower,University,Male,A,1
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,2,B,2,Serb,67,Upper,Primary school,Male,A,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,3,A,3,Croat,67,Middle,University,Male,B,0
uuid:d7e0912e-99d6-407b-be68-e0a17af4a18c,2,3,B,6,Croat,23,Upper,Primary school,Male,B,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,1,A,5,Croat,23,Lower,None,Male,A,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,1,B,3,Croat,67,Upper,Primary school,Male,A,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,2,A,5,Croat,67,Upper,Primary school,Male,A,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,2,B,3,Croat,67,Lower,Primary school,Female,A,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,3,A,3,Serb,49,Lower,Primary school,Female,B,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,1,3,B,4,Serb,23,Middle,Primary school,Female,B,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,1,A,2,Serb,49,Middle,None,Male,B,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,1,B,4,Croat,23,Upper,University,Male,B,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,2,A,3,Croat,23,Middle,None,Female,B,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,2,B,6,Bosniak,49,Lower,Primary school,Male,B,1
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,3,A,3,Serb,23,Upper,None,Female,B,0
uuid:38d40cbc-9231-4c7f-ac1b-9e4d3e9ceacb,2,3,B,5,Croat,49,Upper,None,Female,B,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,1,A,3,Croat,23,Middle,None,Male,B,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,1,B,6,Bosniak,67,Middle,None,Male,B,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,2,A,3,Serb,49,Middle,University,Female,B,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,2,B,5,Bosniak,23,Lower,University,Female,B,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,3,A,4,Croat,49,Upper,None,Male,A,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,1,3,B,3,Serb,67,Middle,University,Male,A,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,1,A,3,Croat,23,Lower,University,Male,B,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,1,B,4,Croat,23,Lower,Primary school,Female,B,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,2,A,3,Croat,67,Upper,University,Female,B,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,2,B,5,Croat,67,Upper,None,Male,B,1
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,3,A,3,Serb,49,Middle,University,Female,B,0
uuid:4a6176a2-1b53-4eaa-a481-920234afeae4,2,3,B,6,Bosniak,67,Upper,None,Female,B,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,1,A,5,Serb,23,Middle,University,Female,A,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,1,B,3,Serb,23,Lower,Primary school,Female,A,0
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,2,A,4,Serb,23,Middle,University,Female,B,0
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,2,B,5,Croat,23,Middle,Primary school,Female,B,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,3,A,5,Bosniak,23,Upper,Primary school,Male,A,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,1,3,B,3,Croat,23,Middle,University,Male,A,0
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,1,A,3,Croat,49,Upper,University,Male,B,0
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,1,B,5,Croat,23,Upper,None,Female,B,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,2,A,4,Serb,67,Upper,Primary school,Male,A,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,2,B,2,Serb,67,Upper,None,Female,A,0
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,3,A,5,Serb,23,Upper,University,Male,A,1
uuid:108d43c4-d000-4a98-b0e7-d8bf6ad26766,2,3,B,3,Croat,67,Upper,Primary school,Female,A,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,1,A,3,Croat,49,Upper,University,Female,B,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,1,B,5,Serb,23,Upper,University,Female,B,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,2,A,2,Serb,23,Upper,None,Female,B,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,2,B,5,Bosniak,67,Upper,Primary school,Female,B,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,3,A,3,Bosniak,67,Middle,University,Female,A,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,1,3,B,6,Serb,23,Middle,None,Male,A,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,1,A,5,Bosniak,23,Middle,Primary school,Male,A,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,1,B,3,Serb,49,Upper,Primary school,Female,A,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,2,A,3,Bosniak,49,Lower,None,Male,B,0
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,2,B,5,Bosniak,23,Middle,University,Female,B,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,3,A,6,Bosniak,67,Lower,None,Male,A,1
uuid:7ad1b1f1-7e69-43ba-8ccc-4862f4971b0f,2,3,B,5,Bosniak,67,Lower,University,Female,A,0
uuid:7d241913-6774-4f9a-a87d-e6292ab51fe1,1,1,A,4,Croat,67,Upper,University,Male,A,1
